,id_num,picture_num,race,Male,facial_hair,age,glasses,quality
305709_01F26.jpg,305709,1,W,-1,,10,,GOOD
240165_03M23.jpg,240165,3,B,1,,7,,GOOD
240718_05M35.jpg,240718,5,H,1,,19,,GOOD
289206_08M50.jpg,289206,8,B,1,,34,,GOOD
156773_03M33.jpg,156773,3,B,1,,17,,GOOD
082366_2M36.jpg,82366,2,B,1,,20,,GOOD
115714_03M34.jpg,115714,3,B,1,,18,,GOOD
125409_2F32.jpg,125409,2,B,-1,,16,,GOOD
330501_02M23.jpg,330501,2,B,1,,7,,GOOD
290387_04F31.jpg,290387,4,W,-1,,15,,GOOD
245552_02F25.jpg,245552,2,B,-1,,9,,GOOD
089478_1F43.jpg,89478,1,B,-1,,27,,GOOD
088526_7F45.jpg,88526,7,B,-1,,29,,GOOD
202496_01M35.jpg,202496,1,B,1,,19,,GOOD
279081_00M19.jpg,279081,0,B,1,,3,,GOOD
315300_17F21.jpg,315300,17,W,-1,,5,,GOOD
075665_0M41.jpg,75665,0,B,1,,25,,GOOD
124825_08M40.jpg,124825,8,W,1,,24,,GOOD
074580_4M48.jpg,74580,4,B,1,,32,,GOOD
039820_3M50.jpg,39820,3,B,1,,34,,GOOD
253947_01M23.jpg,253947,1,B,1,,7,,GOOD
074252_5M37.jpg,74252,5,B,1,,21,,GOOD
174580_03M30.jpg,174580,3,B,1,,14,,GOOD
316645_00M17.jpg,316645,0,B,1,,1,,GOOD
067747_13M42.jpg,67747,13,B,1,,26,,GOOD
218455_08M26.jpg,218455,8,B,1,,10,,GOOD
291439_01M19.jpg,291439,1,B,1,,3,,GOOD
315363_00M21.jpg,315363,0,W,1,,5,,GOOD
265888_00M20.jpg,265888,0,B,1,,4,,GOOD
098643_3M35.jpg,98643,3,W,1,,19,,GOOD
307696_08M25.jpg,307696,8,B,1,,9,,GOOD
297338_02M19.jpg,297338,2,B,1,,3,,GOOD
158064_03M32.jpg,158064,3,B,1,,16,,GOOD
262226_04M21.jpg,262226,4,B,1,,5,,GOOD
334043_00M40.jpg,334043,0,B,1,,24,,GOOD
122531_1M45.jpg,122531,1,B,1,,29,,GOOD
113838_5M33.jpg,113838,5,B,1,,17,,GOOD
206932_24M36.jpg,206932,24,B,1,,20,,GOOD
297272_01F18.jpg,297272,1,B,-1,,2,,GOOD
350705_00M16.jpg,350705,0,B,1,,0,,GOOD
055987_2F45.jpg,55987,2,B,-1,,29,,GOOD
310366_03M18.jpg,310366,3,B,1,,2,,GOOD
317773_02M34.jpg,317773,2,H,1,,18,,GOOD
080659_5M40.jpg,80659,5,B,1,,24,,GOOD
262410_03M20.jpg,262410,3,B,1,,4,,GOOD
068233_1M49.jpg,68233,1,B,1,,33,,GOOD
160092_03M35.jpg,160092,3,B,1,,19,,GOOD
237466_03M35.jpg,237466,3,B,1,,19,,GOOD
126005_0M37.jpg,126005,0,B,1,,21,,GOOD
160157_00M31.jpg,160157,0,B,1,,15,,GOOD
092342_0M43.jpg,92342,0,W,1,,27,,GOOD
305566_01M19.jpg,305566,1,B,1,,3,,GOOD
103680_06M47.jpg,103680,6,B,1,,31,,GOOD
323615_04M19.jpg,323615,4,W,1,,3,,GOOD
323993_01M21.jpg,323993,1,B,1,,5,,GOOD
076919_0M47.jpg,76919,0,B,1,,31,,GOOD
286515_02F21.jpg,286515,2,B,-1,,5,,GOOD
310046_00M23.jpg,310046,0,H,1,,7,,GOOD
083963_1M48.jpg,83963,1,B,1,,32,,GOOD
096828_0M43.jpg,96828,0,B,1,,27,,GOOD
298189_04M49.jpg,298189,4,B,1,,33,,GOOD
338390_03M23.jpg,338390,3,H,1,,7,,GOOD
310378_06M26.jpg,310378,6,B,1,,10,,GOOD
270465_03M21.jpg,270465,3,B,1,,5,,GOOD
057770_3M42.jpg,57770,3,B,1,,26,,GOOD
117005_10F37.jpg,117005,10,B,-1,,21,,GOOD
235787_05M23.jpg,235787,5,B,1,,7,,GOOD
065709_1M39.jpg,65709,1,B,1,,23,,GOOD
050919_6M44.jpg,50919,6,B,1,,28,,GOOD
038587_02M52.jpg,38587,2,B,1,,36,,GOOD
112368_0M32.jpg,112368,0,B,1,,16,,GOOD
104198_3M35.jpg,104198,3,B,1,,19,,GOOD
307527_28M18.jpg,307527,28,B,1,,2,,GOOD
071281_0M37.jpg,71281,0,B,1,,21,,GOOD
291585_00M19.jpg,291585,0,B,1,,3,,GOOD
253457_01M29.jpg,253457,1,B,1,,13,,GOOD
330503_00M21.jpg,330503,0,B,1,,5,,GOOD
144117_01M33.jpg,144117,1,B,1,,17,,GOOD
078917_1F38.jpg,78917,1,B,-1,,22,,GOOD
046405_14M53.jpg,46405,14,B,1,,37,,GOOD
190557_00M27.jpg,190557,0,B,1,,11,,GOOD
060718_1M40.jpg,60718,1,B,1,,24,,GOOD
269681_02M45.jpg,269681,2,B,1,,29,,GOOD
105642_1M32.jpg,105642,1,B,1,,16,,GOOD
351904_00M20.jpg,351904,0,B,1,,4,,GOOD
207333_01M26.jpg,207333,1,B,1,,10,,GOOD
216536_03M25.jpg,216536,3,B,1,,9,,GOOD
179931_06M29.jpg,179931,6,B,1,,13,,GOOD
327119_02F17.jpg,327119,2,B,-1,,1,,GOOD
228424_03M25.jpg,228424,3,B,1,,9,,GOOD
108686_09M46.jpg,108686,9,B,1,,30,,GOOD
322186_01F16.jpg,322186,1,B,-1,,0,,GOOD
119373_00M35.jpg,119373,0,B,1,,19,,GOOD
262048_03M21.jpg,262048,3,B,1,,5,,GOOD
317018_02F23.jpg,317018,2,W,-1,,7,,GOOD
282342_01M30.jpg,282342,1,B,1,,14,,GOOD
118198_07M37.jpg,118198,7,B,1,,21,,GOOD
312338_00M32.jpg,312338,0,B,1,,16,,GOOD
110366_1M37.jpg,110366,1,B,1,,21,,GOOD
230206_02M25.jpg,230206,2,W,1,,9,,GOOD
296606_00M21.jpg,296606,0,B,1,,5,,GOOD
252414_05M46.jpg,252414,5,B,1,,30,,GOOD
091173_00M40.jpg,91173,0,W,1,,24,,GOOD
137845_3M33.jpg,137845,3,B,1,,17,,GOOD
224224_08M25.jpg,224224,8,B,1,,9,,GOOD
203147_01F52.jpg,203147,1,W,-1,,36,,GOOD
317745_02M35.jpg,317745,2,B,1,,19,,GOOD
191707_00M32.jpg,191707,0,B,1,,16,,GOOD
251823_01M23.jpg,251823,1,B,1,,7,,GOOD
302108_01M22.jpg,302108,1,W,1,,6,,GOOD
260350_01F37.jpg,260350,1,W,-1,,21,,GOOD
332700_00M16.jpg,332700,0,H,1,,0,,GOOD
124829_5M48.jpg,124829,5,B,1,,32,,GOOD
331839_01M41.jpg,331839,1,W,1,,25,,GOOD
218026_02M28.jpg,218026,2,B,1,,12,,GOOD
199972_01F26.jpg,199972,1,B,-1,,10,,GOOD
330138_05M45.jpg,330138,5,B,1,,29,,GOOD
275223_01F27.jpg,275223,1,W,-1,,11,,GOOD
137735_3F42.jpg,137735,3,B,-1,,26,,GOOD
257389_06M23.jpg,257389,6,B,1,,7,,GOOD
043311_0M48.jpg,43311,0,W,1,,32,,GOOD
100978_5M35.jpg,100978,5,W,1,,19,,GOOD
099381_1M45.jpg,99381,1,B,1,,29,,GOOD
302335_02M45.jpg,302335,2,W,1,,29,,GOOD
107820_0M32.jpg,107820,0,B,1,,16,,GOOD
121931_0M42.jpg,121931,0,W,1,,26,,GOOD
312258_05M22.jpg,312258,5,B,1,,6,,GOOD
118013_4M32.jpg,118013,4,B,1,,16,,GOOD
072289_00M39.jpg,72289,0,B,1,,23,,GOOD
078570_1F51.jpg,78570,1,B,-1,,35,,GOOD
122126_1M32.jpg,122126,1,B,1,,16,,GOOD
337737_01M20.jpg,337737,1,W,1,,4,,GOOD
247025_03M25.jpg,247025,3,B,1,,9,,GOOD
054929_1M43.jpg,54929,1,B,1,,27,,GOOD
337632_00M18.jpg,337632,0,B,1,,2,,GOOD
039288_0M48.jpg,39288,0,B,1,,32,,GOOD
305277_02M40.jpg,305277,2,B,1,,24,,GOOD
286977_00M18.jpg,286977,0,B,1,,2,,GOOD
178193_05M31.jpg,178193,5,B,1,,15,,GOOD
251895_01M23.jpg,251895,1,B,1,,7,,GOOD
180261_01F29.jpg,180261,1,B,-1,,13,,GOOD
076837_0M50.jpg,76837,0,W,1,,34,,GOOD
088526_3F45.jpg,88526,3,B,-1,,29,,GOOD
290769_01M20.jpg,290769,1,B,1,,4,,GOOD
292592_01M22.jpg,292592,1,B,1,,6,,GOOD
329176_01M29.jpg,329176,1,B,1,,13,,GOOD
320460_01M39.jpg,320460,1,W,1,,23,,GOOD
060149_0M42.jpg,60149,0,B,1,,26,,GOOD
305234_01F18.jpg,305234,1,B,-1,,2,,GOOD
323938_02M16.jpg,323938,2,B,1,,0,,GOOD
053889_1M47.jpg,53889,1,W,1,,31,,GOOD
232372_03M26.jpg,232372,3,B,1,,10,,GOOD
112712_3M37.jpg,112712,3,B,1,,21,,GOOD
224468_03M26.jpg,224468,3,B,1,,10,,GOOD
056353_0M42.jpg,56353,0,B,1,,26,,GOOD
059363_2M42.jpg,59363,2,B,1,,26,,GOOD
325822_02F27.jpg,325822,2,B,-1,,11,,GOOD
137347_2F43.jpg,137347,2,B,-1,,27,,GOOD
186557_01M31.jpg,186557,1,B,1,,15,,GOOD
274950_07M22.jpg,274950,7,B,1,,6,,GOOD
114915_04M38.jpg,114915,4,B,1,,22,,GOOD
160279_01M34.jpg,160279,1,B,1,,18,,GOOD
313263_05M19.jpg,313263,5,B,1,,3,,GOOD
231609_00F40.jpg,231609,0,B,-1,,24,,GOOD
303957_01F37.jpg,303957,1,B,-1,,21,,GOOD
134766_6F40.jpg,134766,6,B,-1,,24,,GOOD
292921_07M21.jpg,292921,7,B,1,,5,,GOOD
345402_02F18.jpg,345402,2,W,-1,,2,,GOOD
307054_02M29.jpg,307054,2,W,1,,13,,GOOD
290483_02M19.jpg,290483,2,B,1,,3,,GOOD
272410_02M23.jpg,272410,2,B,1,,7,,GOOD
308243_00F23.jpg,308243,0,W,-1,,7,,GOOD
062530_0M41.jpg,62530,0,B,1,,25,,GOOD
306325_02F23.jpg,306325,2,B,-1,,7,,GOOD
087231_3M39.jpg,87231,3,B,1,,23,,GOOD
318077_01M18.jpg,318077,1,B,1,,2,,GOOD
239150_04M24.jpg,239150,4,B,1,,8,,GOOD
053564_2M42.jpg,53564,2,B,1,,26,,GOOD
125172_05F43.jpg,125172,5,B,-1,,27,,GOOD
318755_02M35.jpg,318755,2,B,1,,19,,GOOD
283962_06M21.jpg,283962,6,B,1,,5,,GOOD
288785_01F42.jpg,288785,1,B,-1,,26,,GOOD
351189_00M18.jpg,351189,0,H,1,,2,,GOOD
320800_01F22.jpg,320800,1,B,-1,,6,,GOOD
270581_00M24.jpg,270581,0,B,1,,8,,GOOD
303800_03M17.jpg,303800,3,B,1,,1,,GOOD
044653_6M46.jpg,44653,6,B,1,,30,,GOOD
056942_0M43.jpg,56942,0,B,1,,27,,GOOD
246687_00M24.jpg,246687,0,W,1,,8,,GOOD
284495_00M20.jpg,284495,0,B,1,,4,,GOOD
134362_0M40.jpg,134362,0,B,1,,24,,GOOD
110771_11M48.jpg,110771,11,W,1,,32,,GOOD
133594_7M40.jpg,133594,7,W,1,,24,,GOOD
119549_1M33.jpg,119549,1,W,1,,17,,GOOD
235162_04M27.jpg,235162,4,W,1,,11,,GOOD
073914_0M43.jpg,73914,0,W,1,,27,,GOOD
323498_08M18.jpg,323498,8,B,1,,2,,GOOD
070323_0M41.jpg,70323,0,B,1,,25,,GOOD
327892_01F35.jpg,327892,1,W,-1,,19,,GOOD
066027_1M44.jpg,66027,1,B,1,,28,,GOOD
231104_08M39.jpg,231104,8,B,1,,23,,GOOD
349676_00M16.jpg,349676,0,B,1,,0,,GOOD
321634_02M40.jpg,321634,2,W,1,,24,,GOOD
282966_05M21.jpg,282966,5,B,1,,5,,GOOD
100891_2M36.jpg,100891,2,B,1,,20,,GOOD
230806_00M23.jpg,230806,0,B,1,,7,,GOOD
224250_00M24.jpg,224250,0,B,1,,8,,GOOD
225884_06M26.jpg,225884,6,B,1,,10,,GOOD
093438_03M50.jpg,93438,3,B,1,,34,,GOOD
234349_00F45.jpg,234349,0,B,-1,,29,,GOOD
090585_5F48.jpg,90585,5,B,-1,,32,,GOOD
109833_8M46.jpg,109833,8,B,1,,30,,GOOD
200066_06M34.jpg,200066,6,B,1,,18,,GOOD
271513_00M32.jpg,271513,0,B,1,,16,,GOOD
194386_00F41.jpg,194386,0,W,-1,,25,,GOOD
125665_06M35.jpg,125665,6,B,1,,19,,GOOD
244850_00M23.jpg,244850,0,B,1,,7,,GOOD
282424_02M21.jpg,282424,2,B,1,,5,,GOOD
117620_2M46.jpg,117620,2,B,1,,30,,GOOD
326646_02M19.jpg,326646,2,B,1,,3,,GOOD
221174_02M25.jpg,221174,2,W,1,,9,,GOOD
301619_01F19.jpg,301619,1,B,-1,,3,,GOOD
286490_01F19.jpg,286490,1,B,-1,,3,,GOOD
349370_01M19.jpg,349370,1,B,1,,3,,GOOD
186747_04M29.jpg,186747,4,B,1,,13,,GOOD
050763_1M44.jpg,50763,1,B,1,,28,,GOOD
297417_05M19.jpg,297417,5,B,1,,3,,GOOD
107555_1F38.jpg,107555,1,B,-1,,22,,GOOD
213985_02M27.jpg,213985,2,B,1,,11,,GOOD
235719_05M24.jpg,235719,5,B,1,,8,,GOOD
070619_04M40.jpg,70619,4,B,1,,24,,GOOD
047534_01M61.jpg,47534,1,W,1,,45,,GOOD
117005_06F36.jpg,117005,6,B,-1,,20,,GOOD
124395_2M33.jpg,124395,2,B,1,,17,,GOOD
336522_00F38.jpg,336522,0,W,-1,,22,,GOOD
314993_01M23.jpg,314993,1,B,1,,7,,GOOD
143795_04M39.jpg,143795,4,B,1,,23,,GOOD
289106_01M43.jpg,289106,1,B,1,,27,,GOOD
287466_01M18.jpg,287466,1,B,1,,2,,GOOD
318958_01M18.jpg,318958,1,B,1,,2,,GOOD
333788_00M17.jpg,333788,0,W,1,,1,,GOOD
329241_00F39.jpg,329241,0,B,-1,,23,,GOOD
237454_03M29.jpg,237454,3,B,1,,13,,GOOD
137007_7M33.jpg,137007,7,B,1,,17,,GOOD
076181_4M34.jpg,76181,4,B,1,,18,,GOOD
115450_1M36.jpg,115450,1,B,1,,20,,GOOD
172503_01M30.jpg,172503,1,B,1,,14,,GOOD
162883_01M32.jpg,162883,1,W,1,,16,,GOOD
203866_01M26.jpg,203866,1,W,1,,10,,GOOD
201130_04M26.jpg,201130,4,B,1,,10,,GOOD
309335_00M38.jpg,309335,0,B,1,,22,,GOOD
096137_0M51.jpg,96137,0,B,1,,35,,GOOD
123761_1M33.jpg,123761,1,B,1,,17,,GOOD
047365_2M53.jpg,47365,2,B,1,,37,,GOOD
109386_03M38.jpg,109386,3,B,1,,22,,GOOD
181085_03M28.jpg,181085,3,B,1,,12,,GOOD
216536_10M26.jpg,216536,10,B,1,,10,,GOOD
272779_03M23.jpg,272779,3,B,1,,7,,GOOD
286384_01M20.jpg,286384,1,B,1,,4,,GOOD
110142_2M39.jpg,110142,2,B,1,,23,,GOOD
320101_05M18.jpg,320101,5,B,1,,2,,GOOD
207281_01M51.jpg,207281,1,B,1,,35,,GOOD
320771_00M18.jpg,320771,0,B,1,,2,,GOOD
109504_02M36.jpg,109504,2,W,1,,20,,GOOD
248026_00M24.jpg,248026,0,B,1,,8,,GOOD
206266_01M26.jpg,206266,1,B,1,,10,,GOOD
224250_02M26.jpg,224250,2,B,1,,10,,GOOD
318205_00M19.jpg,318205,0,B,1,,3,,GOOD
323424_02M32.jpg,323424,2,B,1,,16,,GOOD
249469_01M24.jpg,249469,1,B,1,,8,,GOOD
343075_00M32.jpg,343075,0,B,1,,16,,GOOD
117945_0M39.jpg,117945,0,B,1,,23,,GOOD
083208_2F43.jpg,83208,2,B,-1,,27,,GOOD
125280_0M47.jpg,125280,0,W,1,,31,,GOOD
317338_02M39.jpg,317338,2,B,1,,23,,GOOD
335306_00F17.jpg,335306,0,B,-1,,1,,GOOD
325135_00F16.jpg,325135,0,B,-1,,0,,GOOD
122995_02M38.jpg,122995,2,B,1,,22,,GOOD
290639_02M20.jpg,290639,2,W,1,,4,,GOOD
059287_0M44.jpg,59287,0,W,1,,28,,GOOD
270253_01M22.jpg,270253,1,B,1,,6,,GOOD
067570_04M39.jpg,67570,4,B,1,,23,,GOOD
206940_02F41.jpg,206940,2,B,-1,,25,,GOOD
069492_4M40.jpg,69492,4,B,1,,24,,GOOD
088607_7M35.jpg,88607,7,B,1,,19,,GOOD
116227_3M38.jpg,116227,3,B,1,,22,,GOOD
319277_00M26.jpg,319277,0,B,1,,10,,GOOD
055668_1M44.jpg,55668,1,W,1,,28,,GOOD
165775_06M48.jpg,165775,6,B,1,,32,,GOOD
087566_0M36.jpg,87566,0,W,1,,20,,GOOD
274212_05M25.jpg,274212,5,B,1,,9,,GOOD
128540_11M54.jpg,128540,11,B,1,,38,,GOOD
351693_00M35.jpg,351693,0,B,1,,19,,GOOD
266672_00F41.jpg,266672,0,B,-1,,25,,GOOD
302953_01M19.jpg,302953,1,B,1,,3,,GOOD
236328_02M23.jpg,236328,2,B,1,,7,,GOOD
177963_00M51.jpg,177963,0,H,1,,35,,GOOD
060327_0M44.jpg,60327,0,B,1,,28,,GOOD
251711_04M51.jpg,251711,4,B,1,,35,,GOOD
333583_01M19.jpg,333583,1,B,1,,3,,GOOD
334510_01M20.jpg,334510,1,W,1,,4,,GOOD
104180_3F40.jpg,104180,3,B,-1,,24,,GOOD
324001_02M18.jpg,324001,2,H,1,,2,,GOOD
296606_10M23.jpg,296606,10,B,1,,7,,GOOD
116798_1M48.jpg,116798,1,B,1,,32,,GOOD
284815_03M27.jpg,284815,3,B,1,,11,,GOOD
106952_00M35.jpg,106952,0,B,1,,19,,GOOD
056501_8M46.jpg,56501,8,B,1,,30,,GOOD
256917_00M33.jpg,256917,0,B,1,,17,,GOOD
349659_00F21.jpg,349659,0,W,-1,,5,,GOOD
276714_00M43.jpg,276714,0,W,1,,27,,GOOD
331760_02M16.jpg,331760,2,W,1,,0,,GOOD
348129_00M19.jpg,348129,0,B,1,,3,,GOOD
302932_04M52.jpg,302932,4,B,1,,36,,GOOD
051594_0M44.jpg,51594,0,B,1,,28,,GOOD
239266_00M23.jpg,239266,0,B,1,,7,,GOOD
039519_4M57.jpg,39519,4,B,1,,41,,GOOD
310811_01M22.jpg,310811,1,W,1,,6,,GOOD
065166_0M46.jpg,65166,0,B,1,,30,,GOOD
285124_00M34.jpg,285124,0,B,1,,18,,GOOD
300260_02M23.jpg,300260,2,B,1,,7,,GOOD
334062_01M18.jpg,334062,1,W,1,,2,,GOOD
054547_2M43.jpg,54547,2,B,1,,27,,GOOD
131568_5M45.jpg,131568,5,B,1,,29,,GOOD
182351_01M29.jpg,182351,1,B,1,,13,,GOOD
103413_00M40.jpg,103413,0,B,1,,24,,GOOD
260796_02M29.jpg,260796,2,B,1,,13,,GOOD
289427_00M20.jpg,289427,0,B,1,,4,,GOOD
082272_6F35.jpg,82272,6,W,-1,,19,,GOOD
310974_04M18.jpg,310974,4,B,1,,2,,GOOD
065688_7M41.jpg,65688,7,B,1,,25,,GOOD
308573_14M52.jpg,308573,14,W,1,,36,,GOOD
105685_06M36.jpg,105685,6,B,1,,20,,GOOD
276180_01M40.jpg,276180,1,B,1,,24,,GOOD
286399_00M20.jpg,286399,0,B,1,,4,,GOOD
196809_03M27.jpg,196809,3,B,1,,11,,GOOD
053223_2M50.jpg,53223,2,W,1,,34,,GOOD
335448_00F17.jpg,335448,0,B,-1,,1,,GOOD
097390_05M36.jpg,97390,5,B,1,,20,,GOOD
115931_17M38.jpg,115931,17,B,1,,22,,GOOD
326581_04M19.jpg,326581,4,B,1,,3,,GOOD
239785_01M24.jpg,239785,1,B,1,,8,,GOOD
303495_05M42.jpg,303495,5,W,1,,26,,GOOD
157526_04M31.jpg,157526,4,W,1,,15,,GOOD
097362_0F35.jpg,97362,0,W,-1,,19,,GOOD
070226_0M36.jpg,70226,0,B,1,,20,,GOOD
328786_04M19.jpg,328786,4,B,1,,3,,GOOD
318721_03M20.jpg,318721,3,B,1,,4,,GOOD
256898_02M23.jpg,256898,2,B,1,,7,,GOOD
338056_01M16.jpg,338056,1,B,1,,0,,GOOD
229227_02M26.jpg,229227,2,B,1,,10,,GOOD
345311_00M22.jpg,345311,0,W,1,,6,,GOOD
327108_02M17.jpg,327108,2,B,1,,1,,GOOD
344961_01M52.jpg,344961,1,W,1,,36,,GOOD
126194_1M31.jpg,126194,1,B,1,,15,,GOOD
170988_03M32.jpg,170988,3,B,1,,16,,GOOD
327654_02M30.jpg,327654,2,B,1,,14,,GOOD
344437_03M20.jpg,344437,3,B,1,,4,,GOOD
341344_00M47.jpg,341344,0,B,1,,31,,GOOD
251018_01M24.jpg,251018,1,B,1,,8,,GOOD
132018_1F33.jpg,132018,1,B,-1,,17,,GOOD
063585_0M41.jpg,63585,0,B,1,,25,,GOOD
312739_01M17.jpg,312739,1,B,1,,1,,GOOD
068705_2M41.jpg,68705,2,B,1,,25,,GOOD
204368_01M27.jpg,204368,1,B,1,,11,,GOOD
131366_1M46.jpg,131366,1,H,1,,30,,GOOD
049795_2F48.jpg,49795,2,B,-1,,32,,GOOD
309119_04M18.jpg,309119,4,B,1,,2,,GOOD
035537_02M55.jpg,35537,2,B,1,,39,,GOOD
312047_01M17.jpg,312047,1,B,1,,1,,GOOD
062826_1M43.jpg,62826,1,B,1,,27,,GOOD
289924_06M22.jpg,289924,6,H,1,,6,,GOOD
288293_00M23.jpg,288293,0,B,1,,7,,GOOD
142911_03M35.jpg,142911,3,W,1,,19,,GOOD
250638_01M22.jpg,250638,1,B,1,,6,,GOOD
302100_00M36.jpg,302100,0,B,1,,20,,GOOD
327756_00F21.jpg,327756,0,B,-1,,5,,GOOD
293190_01M20.jpg,293190,1,B,1,,4,,GOOD
097817_7F35.jpg,97817,7,B,-1,,19,,GOOD
118151_9M33.jpg,118151,9,B,1,,17,,GOOD
301502_01M18.jpg,301502,1,B,1,,2,,GOOD
061406_0M39.jpg,61406,0,B,1,,23,,GOOD
225621_02M31.jpg,225621,2,B,1,,15,,GOOD
048037_1M48.jpg,48037,1,B,1,,32,,GOOD
120446_2M33.jpg,120446,2,W,1,,17,,GOOD
034577_01M56.jpg,34577,1,W,1,,40,,GOOD
323499_01M17.jpg,323499,1,B,1,,1,,GOOD
062276_25M47.jpg,62276,25,B,1,,31,,GOOD
332002_00M37.jpg,332002,0,B,1,,21,,GOOD
078327_2F38.jpg,78327,2,B,-1,,22,,GOOD
215338_03M27.jpg,215338,3,B,1,,11,,GOOD
112380_1M41.jpg,112380,1,B,1,,25,,GOOD
184172_00M29.jpg,184172,0,W,1,,13,,GOOD
326546_02M16.jpg,326546,2,B,1,,0,,GOOD
199789_02M27.jpg,199789,2,B,1,,11,,GOOD
281353_04M20.jpg,281353,4,B,1,,4,,GOOD
234866_02M24.jpg,234866,2,B,1,,8,,GOOD
225305_03M28.jpg,225305,3,I,1,,12,,GOOD
305253_01M18.jpg,305253,1,B,1,,2,,GOOD
331374_01M17.jpg,331374,1,B,1,,1,,GOOD
216437_00M28.jpg,216437,0,B,1,,12,,GOOD
315434_00M39.jpg,315434,0,W,1,,23,,GOOD
136269_02M36.jpg,136269,2,B,1,,20,,GOOD
296645_02M20.jpg,296645,2,B,1,,4,,GOOD
335593_01M19.jpg,335593,1,B,1,,3,,GOOD
054162_3M51.jpg,54162,3,W,1,,35,,GOOD
219261_01M27.jpg,219261,1,W,1,,11,,GOOD
050919_16M45.jpg,50919,16,B,1,,29,,GOOD
318169_00M25.jpg,318169,0,B,1,,9,,GOOD
093209_0M36.jpg,93209,0,B,1,,20,,GOOD
261078_02F27.jpg,261078,2,W,-1,,11,,GOOD
282284_00M46.jpg,282284,0,B,1,,30,,GOOD
086108_1M42.jpg,86108,1,W,1,,26,,GOOD
250210_02M24.jpg,250210,2,A,1,,8,,GOOD
256602_02M23.jpg,256602,2,B,1,,7,,GOOD
251349_05M31.jpg,251349,5,W,1,,15,,GOOD
315184_00M17.jpg,315184,0,B,1,,1,,GOOD
347408_01M28.jpg,347408,1,B,1,,12,,GOOD
341672_02M53.jpg,341672,2,B,1,,37,,GOOD
112380_3M41.jpg,112380,3,B,1,,25,,GOOD
304165_01M22.jpg,304165,1,B,1,,6,,GOOD
107289_03M39.jpg,107289,3,B,1,,23,,GOOD
310659_00M16.jpg,310659,0,B,1,,0,,GOOD
305288_03M19.jpg,305288,3,B,1,,3,,GOOD
315284_05M18.jpg,315284,5,B,1,,2,,GOOD
052843_0M44.jpg,52843,0,B,1,,28,,GOOD
174785_01M29.jpg,174785,1,B,1,,13,,GOOD
315523_01M34.jpg,315523,1,B,1,,18,,GOOD
276849_02M21.jpg,276849,2,B,1,,5,,GOOD
168852_00M42.jpg,168852,0,B,1,,26,,GOOD
319786_01M18.jpg,319786,1,B,1,,2,,GOOD
342980_02F46.jpg,342980,2,B,-1,,30,,GOOD
115931_1M37.jpg,115931,1,B,1,,21,,GOOD
259764_06M22.jpg,259764,6,B,1,,6,,GOOD
240825_00F35.jpg,240825,0,B,-1,,19,,GOOD
059285_00M45.jpg,59285,0,W,1,,29,,GOOD
316790_02F23.jpg,316790,2,H,-1,,7,,GOOD
197803_00F30.jpg,197803,0,B,-1,,14,,GOOD
056742_02M48.jpg,56742,2,B,1,,32,,GOOD
321023_02M35.jpg,321023,2,B,1,,19,,GOOD
097382_5M37.jpg,97382,5,B,1,,21,,GOOD
339089_00M17.jpg,339089,0,B,1,,1,,GOOD
058647_0M46.jpg,58647,0,B,1,,30,,GOOD
195056_01F52.jpg,195056,1,B,-1,,36,,GOOD
313156_00M26.jpg,313156,0,B,1,,10,,GOOD
262897_00F35.jpg,262897,0,B,-1,,19,,GOOD
039260_3M54.jpg,39260,3,B,1,,38,,GOOD
186780_03M29.jpg,186780,3,B,1,,13,,GOOD
041002_0F50.jpg,41002,0,B,-1,,34,,GOOD
067458_04M45.jpg,67458,4,B,1,,29,,GOOD
327774_04M18.jpg,327774,4,B,1,,2,,GOOD
163646_01M35.jpg,163646,1,B,1,,19,,GOOD
321412_01M43.jpg,321412,1,B,1,,27,,GOOD
131731_06M36.jpg,131731,6,W,1,,20,,GOOD
329650_01M18.jpg,329650,1,B,1,,2,,GOOD
134328_0M30.jpg,134328,0,B,1,,14,,GOOD
057002_1M45.jpg,57002,1,B,1,,29,,GOOD
304850_02M39.jpg,304850,2,B,1,,23,,GOOD
115960_02M37.jpg,115960,2,B,1,,21,,GOOD
333687_00M41.jpg,333687,0,B,1,,25,,GOOD
109021_04M36.jpg,109021,4,B,1,,20,,GOOD
334676_00M16.jpg,334676,0,H,1,,0,,GOOD
248950_03M24.jpg,248950,3,W,1,,8,,GOOD
183140_02M31.jpg,183140,2,B,1,,15,,GOOD
271294_00M25.jpg,271294,0,B,1,,9,,GOOD
167974_01F42.jpg,167974,1,W,-1,,26,,GOOD
182841_02M29.jpg,182841,2,B,1,,13,,GOOD
306911_01M20.jpg,306911,1,H,1,,4,,GOOD
302265_01M20.jpg,302265,1,B,1,,4,,GOOD
041707_3M54.jpg,41707,3,B,1,,38,,GOOD
071586_1F39.jpg,71586,1,B,-1,,23,,GOOD
337833_02M17.jpg,337833,2,B,1,,1,,GOOD
329897_04F18.jpg,329897,4,W,-1,,2,,GOOD
229625_00M25.jpg,229625,0,B,1,,9,,GOOD
070425_0F47.jpg,70425,0,B,-1,,31,,GOOD
329911_01M23.jpg,329911,1,B,1,,7,,GOOD
063863_6M42.jpg,63863,6,B,1,,26,,GOOD
323252_08M45.jpg,323252,8,B,1,,29,,GOOD
297017_03M24.jpg,297017,3,B,1,,8,,GOOD
